Date,T,RH,Gas,Value,,
24/12/2016,5.284027769,62.7534722,NO2,646.2916667,,
25/12/2016,8.704166681,53.71979173,NO2,796.0333333,,
26/12/2016,6.669097284,38.66493061,NO2,807.1138889,,
27/12/2016,6.606250013,40.78333324,NO2,729.2416667,,
28/12/2016,5.732291652,49.1031251,NO2,557.65,,
29/12/2016,-36.02291666,4.436111079,NO2,317.875,,
30/12/2016,10.26458336,69.8864586,NO2,453.8416667,,
31/12/2016,12.04583332,74.79375013,NO2,735.4,,
1/1/2017,12.55034719,65.45868052,NO2,670.2194444,,
2/1/2017,11.33437498,64.53854171,NO2,588.5,,
3/1/2017,10.31666662,59.11041665,NO2,744.7444444,,
4/1/2017,9.783333321,40.56979156,NO2,804.675,,
5/1/2017,9.349999999,39.33958326,NO2,812.85,,
6/1/2017,6.872569472,50.8086805,NO2,625.9194444,,
7/1/2017,-19.24791666,26.86874974,NO2,545.1666667,,
8/1/2017,-200,-200,NO2,-160,,
9/1/2017,-200,-200,NO2,-160,,
10/1/2017,2.471875032,54.78541676,NO2,427.9833333,,
11/1/2017,13.44895839,61.06354161,NO2,606.8944444,,
12/1/2017,8.455208361,72.04166659,NO2,552.4166667,,
13/1/2017,10.38541664,65.75729187,NO2,522.7916667,,
14/1/2017,14.42847217,59.00347197,NO2,605.1972222,,
15/1/2017,13.32083333,68.64062524,NO2,486.0583333,,
16/1/2017,12.78958329,64.09270851,NO2,473.9,,
17/1/2017,11.96215273,65.6829861,NO2,444.8,,
18/1/2017,9.990625009,69.5625004,NO2,498.9916667,,
19/1/2017,8.088541672,71.72951423,NO2,492.55,,
20/1/2017,6.431250013,70.2010419,NO2,553.5666667,,
21/1/2017,7.524999994,47.77812495,NO2,743.3833333,,
22/1/2017,6.660069471,46.91527761,NO2,605.5694444,,
23/1/2017,5.282291658,66.26875003,NO2,533.7833333,,
24/1/2017,7.823958274,64.99409729,NO2,732.8916667,,
25/1/2017,10.06875003,44.24999994,NO2,625.8666667,,
26/1/2017,9.090625018,59.06979191,NO2,448.225,,
27/1/2017,9.937152834,55.85138901,NO2,480.6138889,,
28/1/2017,5.819791675,53.87812507,NO2,676.75,,
29/1/2017,7.668750003,47.88333329,NO2,727.2583333,,
30/1/2017,4.509027771,50.96909716,NO2,931.4027778,,
31/1/2017,4.213541647,49.47708329,NO2,903.9166667,,
1/2/2017,5.267708326,39.6149304,NO2,797.6472222,,
2/2/2017,-55.51597223,-24.01041656,NO2,508.1805556,,
3/2/2017,-14.27291667,28.56354173,NO2,819.7333333,,
4/2/2017,4.848611129,37.832986,NO2,909.375,,
5/2/2017,7.273958323,31.80937483,NO2,673.7416667,,
15/3/2016,12.02083337,54.88333368,O3,876.8333333,,
16/3/2016,9.833333318,64.06979144,O3,708.025,,
17/3/2016,11.29270837,51.10729162,O3,867.375,,
18/3/2016,12.86631947,51.53090292,O3,996.625,,
19/3/2016,16.01666662,48.84375006,O3,987.3416667,,
20/3/2016,17.37083332,50.32083342,O3,1151.233333,,
21/3/2016,18.62777777,44.82500007,O3,1057.980556,,
22/3/2016,18.77291673,41.16562509,O3,1124.541667,,
23/3/2016,17.76076395,44.08472221,O3,1040.644444,,
24/3/2016,14.19479162,57.90416666,O3,876.5666667,,
25/3/2016,15.85937502,52.1718752,O3,815.1666667,,
26/3/2016,17.20486107,52.44340299,O3,763.4027778,,
27/3/2016,17.36354167,44.8354166,O3,686.225,,
28/3/2016,12.12256951,60.46979148,O3,714.1083333,,
29/3/2016,11.66875,59.09791629,O3,727.8166667,,
30/3/2016,11.63020832,58.79791677,O3,640.1916667,,
31/3/2016,11.66770835,51.29513875,O3,710.675,,
1/4/2016,12.58541664,46.54687486,O3,720.5166667,,
2/4/2016,13.46354171,45.72604167,O3,626.9416667,,
3/4/2016,13.39201392,37.65486115,O3,504.6527778,,
4/4/2016,15.51145833,34.4552084,O3,803.0166667,,
5/4/2016,13.57916671,55.03576361,O3,723.2027778,,
6/4/2016,-11.42604168,19.74201385,O3,789.0527778,,
7/4/2016,17.94479162,49.10416649,O3,957.75,,
8/4/2016,19.12951387,45.6961806,O3,912.2166667,,
9/4/2016,18.89166672,50.16041656,O3,659.75,,
10/4/2016,16.86250006,53.94687498,O3,855.875,,
11/4/2016,16.92222225,48.20763882,O3,752.8527778,,
12/4/2016,14.31875002,54.71041652,O3,548.2416667,,
13/4/2016,5.559027821,39.00763864,O3,824.5888889,,
14/4/2016,-191.1645833,-188.8395833,O3,-114.9583333,,
15/4/2016,15.08541665,49.17083333,O3,697.95,,
16/4/2016,14.77430556,43.76250022,O3,505.3083333,,
17/4/2016,12.19687499,52.97187511,O3,369.9916667,,
18/4/2016,13.06249996,53.05000003,O3,753.4833333,,
19/4/2016,15.49236109,47.35243069,O3,883.3666667,,
20/4/2016,14.82916668,51.21562497,O3,1081.341667,,
21/4/2016,14.09826386,69.34062526,O3,977.1916667,,
22/4/2016,15.54375006,64.27812509,O3,670.4583333,,
23/4/2016,15.58750002,64.1427085,O3,615.075,,
24/4/2016,13.6024306,67.43055564,O3,695.5472222,,
25/4/2016,16.26562496,56.91250016,O3,870.9583333,,
26/4/2016,19.09062506,44.99444461,O3,923.775,,
27/4/2016,21.05416664,39.29687504,O3,911.4,,
28/4/2016,21.22916664,39.14375009,O3,1110.358333,,
29/4/2016,20.08159728,48.51840254,O3,895.2944444,,
30/4/2016,15.61770836,41.1937501,O3,411.2666667,,
1/5/2016,16.80312501,38.55104178,O3,520.5083333,,
2/5/2016,20.61215281,35.55208314,O3,762.625,,
3/5/2016,21.08958334,42.77604159,O3,1032.975,,
4/5/2016,18.91388893,51.19513904,O3,1091.858333,,
5/5/2016,17.98958333,66.56562523,O3,1044.741667,,
6/5/2016,20.13437505,52.17812492,O3,723.55,,
7/5/2016,19.58819454,49.55694434,O3,697.5194444,,
8/5/2016,21.23749995,48.74270846,O3,823.675,,
9/5/2016,18.01874993,66.27500014,O3,743.8333333,,
10/5/2016,16.23402773,66.88749998,O3,696.775,,
11/5/2016,14.31458333,62.78229145,O3,636.2083333,,
12/5/2016,15.45520842,55.58888876,O3,651.45,,
13/5/2016,14.28020836,59.31250008,O3,613.6416667,,
14/5/2016,15.26041657,56.91770824,O3,650.8833333,,
15/5/2016,17.94166672,50.46458309,O3,808.1277778,,
16/5/2016,18.97083328,48.04999997,O3,961.625,,
17/5/2016,17.21527775,56.31944438,O3,945.7083333,,
18/5/2016,17.67083326,51.33124995,O3,784.3583333,,
19/5/2016,21.81979166,37.30729163,O3,925.85,,
20/5/2016,21.03923606,34.38993053,O3,780.3611111,,
21/5/2016,22.35937495,34.83125005,O3,618.8166667,,
22/5/2016,21.34583342,26.02083321,O3,638.825,,
23/5/2016,23.74097229,30.98472227,O3,859.9305556,,
24/5/2016,22.98958332,37.68958332,O3,861.1,,
25/5/2016,23.64236111,37.434375,O3,869.6444444,,
26/5/2016,23.47187508,34.728125,O3,886.2833333,,
27/5/2016,22.04270838,42.35208337,O3,864.0666667,,
28/5/2016,22.35659726,41.75972241,O3,612.6305556,,
29/5/2016,19.94687499,25.6614582,O3,493.575,,
30/5/2016,-23.92083335,-24.78645826,O3,557.075,,
31/5/2016,-57.95173605,-61.50069437,O3,514.8777778,,
1/6/2016,22.86354162,32.07499983,O3,822.15,,
2/6/2016,21.33229167,41.12812505,O3,735.1083333,,
3/6/2016,20.26875008,39.06319459,O3,492.4611111,,
4/6/2016,23.71562495,31.28229173,O3,525.4083333,,
5/6/2016,22.79687496,42.8687501,O3,694.5333333,,
6/6/2016,20.33229162,66.14513891,O3,853.4,,
7/6/2016,23.89166669,52.67499973,O3,658.4666667,,
8/6/2016,23.30069434,45.93993062,O3,794.075,,
9/6/2016,23.39479162,39.42916671,O3,666.5416667,,
10/6/2016,23.87291668,45.05833336,O3,681.8666667,,
11/6/2016,21.89756954,48.71250023,O3,503.3138889,,
12/6/2016,25.5531249,37.70104178,O3,765.7166667,,
13/6/2016,27.31979158,38.34479175,O3,876.4666667,,
14/6/2016,29.43750014,35.84791675,O3,943.3416667,,
15/6/2016,29.02500002,36.66875001,O3,902.2666667,,
16/6/2016,28.42013885,29.57812509,O3,839.1055556,,
17/6/2016,27.32499995,33.5625,O3,694.425,,
18/6/2016,22.29479172,42.84166662,O3,398.4916667,,
19/6/2016,22.18090278,43.88472217,O3,480.1194444,,
20/6/2016,26.58645821,36.06458336,O3,748.625,,
21/6/2016,25.94409713,41.97708328,O3,746.2833333,,
22/6/2016,25.28854167,42.62395835,O3,806.0916667,,
23/6/2016,28.23333327,38.00937502,O3,769.275,,
24/6/2016,-68.06979167,-58.29687495,O3,305.7055556,,
25/6/2016,-200,-200,O3,-160,,
26/6/2016,-12.14895831,-5.416666528,O3,519.9416667,,
27/6/2016,25.50833325,37.97465281,O3,801.1722222,,
28/6/2016,27.21875006,36.50937488,O3,892.975,,
29/6/2016,27.80069451,41.32569441,O3,675.1972222,,
30/6/2016,27.8791667,33.69999992,O3,747.075,,
1/7/2016,28.09479163,32.23749992,O3,695.7833333,,
2/7/2016,31.23298599,33.67604156,O3,677.5666667,,
3/7/2016,31.09375008,33.19270849,O3,833.7583333,,
4/7/2016,31.12916656,37.05937487,O3,935.9666667,,
5/7/2016,31.6069442,38.64548624,O3,1006.038889,,
6/7/2016,30.44270831,39.68749998,O3,847.6083333,,
7/7/2016,30.19444441,33.77569438,O3,825.0194444,,
8/7/2016,28.71250006,31.89270826,O3,685.6833333,,
9/7/2016,29.0666666,35.59062492,O3,601.8083333,,
10/7/2016,29.55868045,31.00868064,O3,838.2277778,,
11/7/2016,30.52916684,31.14791657,O3,1046.5,,
12/7/2016,32.38090279,25.41250008,O3,1121.6,,
13/7/2016,32.47395825,28.20208338,O3,1107.191667,,
14/7/2016,28.99687495,31.21562501,O3,721.0916667,,
15/7/2016,26.61805553,35.73472223,O3,509.1805556,,
16/7/2016,25.76249993,36.09999996,O3,502.2083333,,
17/7/2016,22.75104165,40.79166679,O3,694.3416667,,
18/7/2016,24.89027771,34.71909715,O3,849.5472222,,
19/7/2016,27.60000002,28.46874995,O3,898.2416667,,
20/7/2016,27.85763887,32.60069442,O3,811.1083333,,
21/7/2016,28.6270834,30.99166668,O3,831.2,,
22/7/2016,29.82187498,29.22395834,O3,770,,
23/7/2016,30.54652766,26.90138894,O3,620.6916667,,
24/7/2016,31.1364583,28.80312522,O3,944.2416667,,
25/7/2016,32.22083342,29.23333325,O3,1024.141667,,
26/7/2016,32.36284722,30.81215281,O3,957.8444444,,
27/7/2016,32.99791652,33.08750002,O3,1083.991667,,
28/7/2016,32.55694447,31.85347212,O3,976.1555556,,
29/7/2016,30.1135418,39.88125012,O3,694.6083333,,
30/7/2016,26.76041659,49.76041667,O3,464.9583333,,
31/7/2016,30.10104163,35.60937488,O3,645.0805556,,
1/8/2016,28.01666655,32.47187497,O3,606.7166667,,
2/8/2016,28.37916654,26.45729166,O3,726.9583333,,
3/8/2016,29.45659715,28.30138885,O3,748.0361111,,
4/8/2016,30.02187498,37.04375003,O3,807.125,,
5/8/2016,21.46006959,28.20694435,O3,658.2694444,,
6/8/2016,30.65312491,42.1208335,O3,536.2916667,,
7/8/2016,30.53854175,43.63333317,O3,611.0083333,,
8/8/2016,30.70694439,41.35138894,O3,719.125,,
9/8/2016,30.58125005,42.06354143,O3,697.5916667,,
10/8/2016,26.29791672,56.64791669,O3,719.85,,
11/8/2016,26.48333329,58.03229195,O3,883.3083333,,
12/8/2016,29.10208327,46.35729172,O3,618.325,,
13/8/2016,28.04618069,50.14513885,O3,532.2805556,,
14/8/2016,-9.852430556,9.186111,O3,590.8611111,,
15/8/2016,31.54791663,43.88124975,O3,754.6333333,,
16/8/2016,31.4996528,46.00381931,O3,695.1277778,,
17/8/2016,30.73333337,47.58958312,O3,609.7083333,,
18/8/2016,29.80729161,44.46805574,O3,478.875,,
19/8/2016,29.95416667,41.79270834,O3,487.6666667,,
20/8/2016,29.8145833,37.76979164,O3,487.4833333,,
21/8/2016,30.07083328,30.23368044,O3,565.5666667,,
22/8/2016,30.39166657,33.84687499,O3,649.4166667,,
23/8/2016,29.84479149,37.4104167,O3,641.025,,
24/8/2016,32.2291666,41.39618071,O3,582.0361111,,
25/8/2016,30.6249999,45.25312513,O3,549.6666667,,
26/8/2016,26.79756945,37.68159721,O3,435.0666667,,
27/8/2016,27.54583343,38.43541664,O3,551.825,,
28/8/2016,28.00625006,34.8270834,O3,581.1,,
29/8/2016,27.98229158,35.98680556,O3,646.5666667,,
30/8/2016,28.61979161,42.14583331,O3,650.2333333,,
31/8/2016,-144.0729167,-138.6729166,O3,-0.975,,
1/9/2016,-200,-200,O3,-160,,
2/9/2016,-0.613541524,9.307291667,O3,493.3416667,,
3/9/2016,27.52187505,45.0003471,O3,604.775,,
4/9/2016,27.07812508,46.15416656,O3,724.6333333,,
5/9/2016,27.29374997,46.17291683,O3,743.075,,
6/9/2016,27.05833326,42.09027763,O3,817.0805556,,
7/9/2016,28.91111118,38.07916653,O3,909.7083333,,
8/9/2016,29.9815971,37.22604163,O3,970.6916667,,
9/9/2016,30.36562512,34.64375009,O3,765.075,,
10/9/2016,29.2166666,27.22812498,O3,516.5416667,,
11/9/2016,26.64270835,36.39791676,O3,584.8083333,,
12/9/2016,18.04687496,23.66979166,O3,704.1833333,,
13/9/2016,-133.7322917,-133.684375,O3,228.0083333,,
14/9/2016,28.51354176,26.559375,O3,969.1166667,,
15/9/2016,27.9177084,30.60729175,O3,816.1138889,,
16/9/2016,27.21354163,35.54166665,O3,753.7166667,,
17/9/2016,24.65347222,55.25034718,O3,814.1916667,,
18/9/2016,26.26041663,49.9885418,O3,1007.991667,,
19/9/2016,25.20104174,55.95312484,O3,875.2,,
20/9/2016,22.84548604,67.76041664,O3,970.8138889,,
21/9/2016,21.42916662,61.10624981,O3,867.8333333,,
22/9/2016,21.79930564,48.52291677,O3,664.2194444,,
23/9/2016,24.01979162,38.86041657,O3,585.8666667,,
24/9/2016,24.82708341,43.92187508,O3,769.4666667,,
25/9/2016,25.56909711,43.26770825,O3,921.4305556,,
26/9/2016,24.71770825,47.61145834,O3,930.3583333,,
27/9/2016,24.61041661,51.27187512,O3,930.7916667,,
28/9/2016,25.49930545,50.7895834,O3,881.8416667,,
29/9/2016,21.1343751,58.60833327,O3,842.0166667,,
30/9/2016,17.85000003,40.98055555,O3,512.1305556,,
1/10/2016,18.42812505,42.44479167,O3,622.825,,
2/10/2016,19.01666665,42.4489582,O3,810.3,,
3/10/2016,19.89201383,42.38749986,O3,1068.041667,,
4/10/2016,20.99479166,44.05208321,O3,980.3916667,,
5/10/2016,21.28645837,53.09166674,O3,1038.491667,,
6/10/2016,12.82430561,49.38055555,O3,1041.177778,,
7/10/2016,22.81145833,57.38750005,O3,879.8083333,,
8/10/2016,23.00104174,56.39791669,O3,785.5472222,,
9/10/2016,22.17291661,56.58854143,O3,983.7666667,,
10/10/2016,23.16458323,53.54895834,O3,1102.441667,,
11/10/2016,22.77326385,55.64479168,O3,1068.025,,
12/10/2016,23.12291672,54.55833348,O3,1033.775,,
13/10/2016,23.28541664,54.93958334,O3,1048.066667,,
14/10/2016,24.88437497,54.79444427,O3,1008.122222,,
15/10/2016,22.0802083,66.91666694,O3,707.875,,
16/10/2016,19.92777779,67.12569449,O3,871.2694444,,
17/10/2016,17.74999986,57.20208327,O3,661.3916667,,
18/10/2016,15.38020831,54.92083335,O3,566.35,,
19/10/2016,17.79131955,55.77152803,O3,732.0444444,,
20/10/2016,18.32708336,64.6020834,O3,845.525,,
21/10/2016,17.41909724,62.10659717,O3,633.1666667,,
22/10/2016,17.96250003,55.39375011,O3,554.075,,
23/10/2016,17.346875,60.38124994,O3,963.8083333,,
24/10/2016,18.21423624,67.01631946,O3,1106.711111,,
25/10/2016,21.7166666,66.2187498,O3,1299.35,,
26/10/2016,23.81875004,60.47291625,O3,1094.841667,,
27/10/2016,22.52916665,61.66041675,O3,1145.355556,,
28/10/2016,21.68020831,62.49895843,O3,1002.175,,
29/10/2016,21.35486113,62.78784755,O3,929.3166667,,
30/10/2016,18.66145832,69.74895855,O3,1185.725,,
31/10/2016,19.53125006,66.22187471,O3,1141.158333,,
1/11/2016,18.43124994,72.33854204,O3,905.475,,
2/11/2016,18.37604167,67.79062514,O3,940.5833333,,
3/11/2016,19.44791665,73.89583313,O3,832.8833333,,
4/11/2016,19.56145822,71.15937512,O3,950.275,,
5/11/2016,20.85416669,68.81979187,O3,794.8,,
6/11/2016,21.23437503,70.09270836,O3,1196.502778,,
7/11/2016,20.67083333,64.49583328,O3,1143.925,,
8/11/2016,21.53541658,58.01666645,O3,935.675,,
9/11/2016,20.58506941,62.00381945,O3,1065.769444,,
10/11/2016,19.34166679,62.23333335,O3,1050.983333,,
11/11/2016,18.28229169,63.48229174,O3,915.4666667,,
12/11/2016,15.8802083,45.86006945,O3,538.3555556,,
13/11/2016,11.11666669,50.61666663,O3,643.8916667,,
14/11/2016,8.033333329,64.78402805,O3,813.5027778,,
15/11/2016,8.748958364,71.8145831,O3,668.875,,
16/11/2016,10.72187495,75.7052083,O3,912.0083333,,
17/11/2016,15.27881944,61.90729151,O3,705.7388889,,
18/11/2016,17.33125002,53.84270851,O3,739.2416667,,
19/11/2016,10.35208334,44.30729165,O3,303.9666667,,
20/11/2016,11.96180563,35.07222215,O3,572.6861111,,
21/11/2016,13.3072917,36.1989583,O3,819.0416667,,
22/11/2016,10.93923603,51.69340301,O3,1111.433333,,
23/11/2016,12.75208334,60.87499996,O3,1091,,
24/11/2016,15.85833333,53.78125006,O3,932.7416667,,
25/11/2016,10.78958334,26.43229163,O3,812.6138889,,
26/11/2016,7.638541708,42.91354156,O3,918.1416667,,
27/11/2016,6.451041674,54.32500018,O3,1375.763889,,
28/11/2016,10.73125006,75.31354165,O3,1436.233333,,
29/11/2016,11.2416667,75.3218749,O3,1166.933333,,
30/11/2016,10.01909723,63.45590266,O3,1047.577778,,
1/12/2016,12.49479169,66.78749979,O3,1358.375,,
2/12/2016,13.76875008,75.31354133,O3,1215.2,,
3/12/2016,10.64027779,72.66458346,O3,820.1472222,,
4/12/2016,13.77083334,67.2614584,O3,986.9666667,,
5/12/2016,12.99409725,71.59409714,O3,811.0166667,,
6/12/2016,10.89583326,76.99583324,O3,956.95,,
7/12/2016,14.47187495,71.2270836,O3,1099.466667,,
8/12/2016,15.24826383,76.96736124,O3,1079.197222,,
9/12/2016,12.48958331,81.10416667,O3,831.8416667,,
10/12/2016,12.41249999,71.88125002,O3,619.1166667,,
11/12/2016,15.36284729,63.71423611,O3,901.0055556,,
12/12/2016,14.86041673,60.48750007,O3,927.7083333,,
13/12/2016,14.34861109,64.53819454,O3,808.4666667,,
14/12/2016,14.53229172,55.37708342,O3,599.2916667,,
15/12/2016,14.28333337,29.6385417,O3,611.4666667,,
16/12/2016,13.43090277,31.1559027,O3,824.95,,
17/12/2016,9.973958358,51.62708356,O3,1072.525,,
18/12/2016,10.10312505,56.78541676,O3,1247.983333,,
19/12/2016,-51.36319446,-11.95625007,O3,794.9861111,,
20/12/2016,-200,-200,O3,-160,,
21/12/2016,-200,-200,O3,-160,,
22/12/2016,-164.5104167,-154.5156251,O3,18.83333333,,
23/12/2016,12.31354168,44.88437506,O3,693.55,,
24/12/2016,5.284027769,62.7534722,O3,868.6388889,,
25/12/2016,8.704166681,53.71979173,O3,604.675,,
26/12/2016,6.669097284,38.66493061,O3,702.5416667,,
27/12/2016,6.606250013,40.78333324,O3,790.9416667,,
28/12/2016,5.732291652,49.1031251,O3,1236.366667,,
29/12/2016,-36.02291666,4.436111079,O3,1205.241667,,
30/12/2016,10.26458336,69.8864586,O3,1425.316667,,
31/12/2016,12.04583332,74.79375013,O3,664.2166667,,
1/1/2017,12.55034719,65.45868052,O3,680.6277778,,
2/1/2017,11.33437498,64.53854171,O3,810.5666667,,
3/1/2017,10.31666662,59.11041665,O3,571.3611111,,
4/1/2017,9.783333321,40.56979156,O3,525.5416667,,
5/1/2017,9.349999999,39.33958326,O3,574.1083333,,
6/1/2017,6.872569472,50.8086805,O3,981.0305556,,
7/1/2017,-19.24791666,26.86874974,O3,828.2416667,,
8/1/2017,-200,-200,O3,-160,,
9/1/2017,-200,-200,O3,-160,,
10/1/2017,2.471875032,54.78541676,O3,1157.2,,
11/1/2017,13.44895839,61.06354161,O3,770.7027778,,
12/1/2017,8.455208361,72.04166659,O3,957.7,,
13/1/2017,10.38541664,65.75729187,O3,1069.075,,
14/1/2017,14.42847217,59.00347197,O3,751.5194444,,
15/1/2017,13.32083333,68.64062524,O3,1036.575,,
16/1/2017,12.78958329,64.09270851,O3,1114.133333,,
17/1/2017,11.96215273,65.6829861,O3,1164.630556,,
18/1/2017,9.990625009,69.5625004,O3,1046.541667,,
19/1/2017,8.088541672,71.72951423,O3,1071.172222,,
20/1/2017,6.431250013,70.2010419,O3,1008.408333,,
21/1/2017,7.524999994,47.77812495,O3,680.7166667,,
22/1/2017,6.660069471,46.91527761,O3,1061.297222,,
23/1/2017,5.282291658,66.26875003,O3,1195.575,,
24/1/2017,7.823958274,64.99409729,O3,609.8138889,,
25/1/2017,10.06875003,44.24999994,O3,922.15,,
26/1/2017,9.090625018,59.06979191,O3,1405.141667,,
27/1/2017,9.937152834,55.85138901,O3,1175.027778,,
28/1/2017,5.819791675,53.87812507,O3,822.05,,
29/1/2017,7.668750003,47.88333329,O3,635.8166667,,
30/1/2017,4.509027771,50.96909716,O3,421.7416667,,
31/1/2017,4.213541647,49.47708329,O3,454.1583333,,
1/2/2017,5.267708326,39.6149304,O3,553.1805556,,
2/2/2017,-55.51597223,-24.01041656,O3,343.5,,
3/2/2017,-14.27291667,28.56354173,O3,334.4583333,,
4/2/2017,4.848611129,37.832986,O3,379.5138889,,
5/2/2017,7.273958323,31.80937483,O3,947.3333333,,
